method_name,method_type,estimator,feature_set,calibration,policy,tau_answer,n_features,raw_test_auroc,raw_test_auprc,test_auroc,test_auprc,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,risk_control@suff_abstain15,0.4,40,0.8553169289626988,0.610443213107752,0.8187114163985741,0.5292726313035738,0.8592592592592593,0.8962962962962963,0.8842975206611571,0.6086956521739131,0.044642857142857144,0.391304347826087,0.9553571428571429,14,5,9,121,0.825925925925926,0.9037037037037037,0.8483606557377049,0.6981132075471698,0.04608294930875576,0.3018867924528302,0.9539170506912442,37,10,16,244
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,high_precision@cov50,0.15,40,0.8553169289626988,0.610443213107752,0.8187114163985741,0.5292726313035738,0.6962962962962963,0.5703703703703704,0.961038961038961,0.13043478260869565,0.3392857142857143,0.8695652173913043,0.6607142857142857,3,38,20,77,0.7333333333333333,0.6037037037037037,0.9447852760736196,0.16981132075471697,0.2903225806451613,0.8301886792452831,0.7096774193548387,9,63,44,163
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,balanced,0.45,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.8740740740740741,0.8666666666666667,0.905982905982906,0.4782608695652174,0.05357142857142857,0.5217391304347826,0.9464285714285714,11,6,12,117,0.8555555555555555,0.8814814814814815,0.8739495798319328,0.5660377358490566,0.041474654377880185,0.4339622641509434,0.9585253456221198,30,9,23,238
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,reliable@cov85,0.4,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.8740740740740741,0.8518518518518519,0.9130434782608695,0.43478260869565216,0.0625,0.5652173913043478,0.9375,10,7,13,115,0.837037037037037,0.8481481481481481,0.8777292576419214,0.5283018867924528,0.07373271889400922,0.4716981132075472,0.9262672811059908,28,16,25,229
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,risk_control@suff_abstain15,0.3,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.8444444444444444,0.7777777777777778,0.9333333333333333,0.30434782608695654,0.125,0.6956521739130435,0.875,7,14,16,105,0.8222222222222222,0.7962962962962963,0.8930232558139535,0.4339622641509434,0.1152073732718894,0.5660377358490566,0.8847926267281107,23,25,30,215
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,high_precision@cov50,0.1,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.7037037037037037,0.5925925925925926,0.95,0.17391304347826086,0.32142857142857145,0.8260869565217391,0.6785714285714286,4,36,19,80,0.7333333333333333,0.5888888888888889,0.9559748427672956,0.1320754716981132,0.2995391705069124,0.8679245283018868,0.7004608294930875,7,65,46,159
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,balanced,0.3,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.8740740740740741,0.8666666666666667,0.905982905982906,0.4782608695652174,0.05357142857142857,0.5217391304347826,0.9464285714285714,11,6,12,117,0.8518518518518519,0.8851851851851852,0.8702928870292888,0.5849056603773585,0.041474654377880185,0.41509433962264153,0.9585253456221198,31,9,22,239
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,reliable@cov85,0.3,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.8740740740740741,0.8666666666666667,0.905982905982906,0.4782608695652174,0.05357142857142857,0.5217391304347826,0.9464285714285714,11,6,12,117,0.8518518518518519,0.8851851851851852,0.8702928870292888,0.5849056603773585,0.041474654377880185,0.41509433962264153,0.9585253456221198,31,9,22,239
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,risk_control@suff_abstain15,0.2,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.837037037037037,0.7703703703703704,0.9326923076923077,0.30434782608695654,0.13392857142857142,0.6956521739130435,0.8660714285714286,7,15,16,104,0.8296296296296296,0.7888888888888889,0.9014084507042254,0.39622641509433965,0.1152073732718894,0.6037735849056604,0.8847926267281107,21,25,32,213
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,high_precision@cov50,0.15,68,0.8709677419354838,0.671186880112917,0.8709677419354838,0.671186880112917,0.7481481481481481,0.6518518518518519,0.9431818181818182,0.21739130434782608,0.25892857142857145,0.782608695652174,0.7410714285714286,5,29,18,88,0.7962962962962963,0.6666666666666666,0.95,0.16981132075471697,0.2119815668202765,0.8301886792452831,0.7880184331797235,9,46,44,180
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,balanced,0.8,68,0.8709677419354838,0.671186880112917,0.859490479088775,0.6105226699657917,0.8740740740740741,0.9407407407407408,0.8740157480314961,0.6956521739130435,0.008928571428571428,0.30434782608695654,0.9910714285714286,16,1,7,127,0.837037037037037,0.9592592592592593,0.833976833976834,0.8113207547169812,0.004608294930875576,0.18867924528301888,0.9953917050691244,43,1,10,259
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,reliable@cov85,0.8,68,0.8709677419354838,0.671186880112917,0.859490479088775,0.6105226699657917,0.8740740740740741,0.9407407407407408,0.8740157480314961,0.6956521739130435,0.008928571428571428,0.30434782608695654,0.9910714285714286,16,1,7,127,0.837037037037037,0.9592592592592593,0.833976833976834,0.8113207547169812,0.004608294930875576,0.18867924528301888,0.9953917050691244,43,1,10,259
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,risk_control@suff_abstain15,0.3,68,0.8709677419354838,0.671186880112917,0.859490479088775,0.6105226699657917,0.8444444444444444,0.7777777777777778,0.9333333333333333,0.30434782608695654,0.125,0.6956521739130435,0.875,7,14,16,105,0.8296296296296296,0.7888888888888889,0.9014084507042254,0.39622641509433965,0.1152073732718894,0.6037735849056604,0.8847926267281107,21,25,32,213
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,high_precision@cov50,0.25,68,0.8709677419354838,0.671186880112917,0.859490479088775,0.6105226699657917,0.8074074074074075,0.725925925925926,0.9387755102040817,0.2608695652173913,0.17857142857142858,0.7391304347826086,0.8214285714285714,6,20,17,98,0.8111111111111111,0.725925925925926,0.923469387755102,0.2830188679245283,0.16589861751152074,0.7169811320754716,0.8341013824884793,15,36,38,196
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,balanced,0.4,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8888888888888888,0.8666666666666667,0.9145299145299145,0.43478260869565216,0.044642857142857144,0.5652173913043478,0.9553571428571429,10,5,13,117,0.8518518518518519,0.8555555555555555,0.8831168831168831,0.5094339622641509,0.059907834101382486,0.49056603773584906,0.9400921658986175,27,13,26,231
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,reliable@cov85,0.4,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8888888888888888,0.8666666666666667,0.9145299145299145,0.43478260869565216,0.044642857142857144,0.5652173913043478,0.9553571428571429,10,5,13,117,0.8518518518518519,0.8555555555555555,0.8831168831168831,0.5094339622641509,0.059907834101382486,0.49056603773584906,0.9400921658986175,27,13,26,231
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,risk_control@suff_abstain15,0.25,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8148148148148148,0.7777777777777778,0.9142857142857143,0.391304347826087,0.14285714285714285,0.6086956521739131,0.8571428571428571,9,16,14,105,0.8296296296296296,0.7666666666666667,0.9130434782608695,0.33962264150943394,0.12903225806451613,0.660377358490566,0.8709677419354839,18,28,35,207
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,high_precision@cov50,0.1,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.6592592592592592,0.5481481481481482,0.9459459459459459,0.17391304347826086,0.375,0.8260869565217391,0.625,4,42,19,74,0.7111111111111111,0.5666666666666667,0.954248366013072,0.1320754716981132,0.3271889400921659,0.8679245283018868,0.6728110599078341,7,71,46,153
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,balanced,0.4,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8814814814814815,0.9333333333333333,0.8809523809523809,0.6521739130434783,0.008928571428571428,0.34782608695652173,0.9910714285714286,15,1,8,126,0.8444444444444444,0.937037037037037,0.8458498023715415,0.7358490566037735,0.013824884792626729,0.2641509433962264,0.9861751152073732,39,3,14,253
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,reliable@cov85,0.3,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8814814814814815,0.8888888888888888,0.9,0.5217391304347826,0.03571428571428571,0.4782608695652174,0.9642857142857143,12,4,11,120,0.8444444444444444,0.8703703703703703,0.8723404255319149,0.5660377358490566,0.055299539170506916,0.4339622641509434,0.9447004608294931,30,12,23,235
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,risk_control@suff_abstain15,0.2,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.8148148148148148,0.7777777777777778,0.9142857142857143,0.391304347826087,0.14285714285714285,0.6086956521739131,0.8571428571428571,9,16,14,105,0.8333333333333334,0.7703703703703704,0.9134615384615384,0.33962264150943394,0.12442396313364056,0.660377358490566,0.8755760368663594,18,27,35,208
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,high_precision@cov50,0.15,56,0.8620989479175725,0.6694050409321367,0.8620989479175725,0.6694050409321367,0.7407407407407407,0.6296296296296297,0.9529411764705882,0.17391304347826086,0.2767857142857143,0.8260869565217391,0.7232142857142857,4,31,19,85,0.7703703703703704,0.6407407407407407,0.9479768786127167,0.16981132075471697,0.24423963133640553,0.8301886792452831,0.7557603686635944,9,53,44,173
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,balanced,0.7,56,0.8620989479175725,0.6694050409321367,0.8490131292931049,0.5885941741289769,0.8740740740740741,0.9407407407407408,0.8740157480314961,0.6956521739130435,0.008928571428571428,0.30434782608695654,0.9910714285714286,16,1,7,127,0.837037037037037,0.9444444444444444,0.8392156862745098,0.7735849056603774,0.013824884792626729,0.22641509433962265,0.9861751152073732,41,3,12,255
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,reliable@cov85,0.4,56,0.8620989479175725,0.6694050409321367,0.8490131292931049,0.5885941741289769,0.8740740740740741,0.9259259259259259,0.88,0.6521739130434783,0.017857142857142856,0.34782608695652173,0.9821428571428571,15,2,8,125,0.8592592592592593,0.9222222222222223,0.8594377510040161,0.660377358490566,0.013824884792626729,0.33962264150943394,0.9861751152073732,35,3,18,249
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,risk_control@suff_abstain15,0.35,56,0.8620989479175725,0.6694050409321367,0.8490131292931049,0.5885941741289769,0.8296296296296296,0.8074074074074075,0.908256880733945,0.43478260869565216,0.11607142857142858,0.5652173913043478,0.8839285714285714,10,13,13,109,0.837037037037037,0.7814814814814814,0.909952606635071,0.3584905660377358,0.1152073732718894,0.6415094339622641,0.8847926267281107,19,25,34,211
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,high_precision@cov50,0.25,56,0.8620989479175725,0.6694050409321367,0.8490131292931049,0.5885941741289769,0.8,0.7185185185185186,0.9381443298969072,0.2608695652173913,0.1875,0.7391304347826086,0.8125,6,21,17,97,0.8037037037037037,0.7111111111111111,0.9270833333333334,0.2641509433962264,0.17972350230414746,0.7358490566037735,0.8202764976958525,14,39,39,192
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,balanced,0.55,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8518518518518519,0.9629629629629629,0.8538461538461538,0.8260869565217391,0.008928571428571428,0.17391304347826086,0.9910714285714286,19,1,4,130,0.8148148148148148,0.9666666666666667,0.8199233716475096,0.8867924528301887,0.013824884792626729,0.11320754716981132,0.9861751152073732,47,3,6,261
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,reliable@cov85,0.4,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8296296296296296,0.8962962962962963,0.8677685950413223,0.6956521739130435,0.0625,0.30434782608695654,0.9375,16,7,7,121,0.8222222222222222,0.9222222222222223,0.8393574297188755,0.7547169811320755,0.03686635944700461,0.24528301886792453,0.9631336405529954,40,8,13,249
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,risk_control@suff_abstain15,0.4,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8296296296296296,0.8962962962962963,0.8677685950413223,0.6956521739130435,0.0625,0.30434782608695654,0.9375,16,7,7,121,0.8222222222222222,0.9222222222222223,0.8393574297188755,0.7547169811320755,0.03686635944700461,0.24528301886792453,0.9631336405529954,40,8,13,249
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,high_precision@cov50,0.1,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.6,0.5037037037037037,0.9264705882352942,0.21739130434782608,0.4375,0.782608695652174,0.5625,5,49,18,68,0.6407407407407407,0.5111111111111111,0.9347826086956522,0.16981132075471697,0.4055299539170507,0.8301886792452831,0.5944700460829493,9,88,44,138
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,balanced,0.3,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8518518518518519,0.9481481481481482,0.859375,0.782608695652174,0.017857142857142856,0.21739130434782608,0.9821428571428571,18,2,5,128,0.825925925925926,0.9333333333333333,0.8373015873015873,0.7735849056603774,0.027649769585253458,0.22641509433962265,0.9723502304147466,41,6,12,252
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,reliable@cov85,0.25,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8148148148148148,0.8814814814814815,0.865546218487395,0.6956521739130435,0.08035714285714286,0.30434782608695654,0.9196428571428571,16,9,7,119,0.8296296296296296,0.9,0.8518518518518519,0.6792452830188679,0.04608294930875576,0.32075471698113206,0.9539170506912442,36,10,17,243
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,risk_control@suff_abstain15,0.25,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.8148148148148148,0.8814814814814815,0.865546218487395,0.6956521739130435,0.08035714285714286,0.30434782608695654,0.9196428571428571,16,9,7,119,0.8296296296296296,0.9,0.8518518518518519,0.6792452830188679,0.04608294930875576,0.32075471698113206,0.9539170506912442,36,10,17,243
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,high_precision@cov50,0.2,22,0.7897574123989218,0.514786735220659,0.7897574123989218,0.514786735220659,0.7777777777777778,0.7555555555555555,0.9019607843137255,0.43478260869565216,0.17857142857142858,0.5652173913043478,0.8214285714285714,10,20,13,102,0.7962962962962963,0.7925925925925926,0.8785046728971962,0.49056603773584906,0.1336405529953917,0.5094339622641509,0.8663594470046083,26,29,27,214
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,balanced,0.9,22,0.7897574123989218,0.514786735220659,0.7633249282671072,0.43083399886634166,0.8518518518518519,0.9481481481481482,0.859375,0.782608695652174,0.017857142857142856,0.21739130434782608,0.9821428571428571,18,2,5,128,0.825925925925926,0.9333333333333333,0.8373015873015873,0.7735849056603774,0.027649769585253458,0.22641509433962265,0.9723502304147466,41,6,12,252
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,reliable@cov85,0.35,22,0.7897574123989218,0.514786735220659,0.7633249282671072,0.43083399886634166,0.8,0.8666666666666667,0.8632478632478633,0.6956521739130435,0.09821428571428571,0.30434782608695654,0.9017857142857143,16,11,7,117,0.8222222222222222,0.8851851851851852,0.8535564853556485,0.660377358490566,0.059907834101382486,0.33962264150943394,0.9400921658986175,35,13,18,239
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,risk_control@suff_abstain15,0.35,22,0.7897574123989218,0.514786735220659,0.7633249282671072,0.43083399886634166,0.8,0.8666666666666667,0.8632478632478633,0.6956521739130435,0.09821428571428571,0.30434782608695654,0.9017857142857143,16,11,7,117,0.8222222222222222,0.8851851851851852,0.8535564853556485,0.660377358490566,0.059907834101382486,0.33962264150943394,0.9400921658986175,35,13,18,239
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,high_precision@cov50,0.2,22,0.7897574123989218,0.514786735220659,0.7633249282671072,0.43083399886634166,0.7851851851851852,0.762962962962963,0.9029126213592233,0.43478260869565216,0.16964285714285715,0.5652173913043478,0.8303571428571429,10,19,13,103,0.7962962962962963,0.7925925925925926,0.8785046728971962,0.49056603773584906,0.1336405529953917,0.5094339622641509,0.8663594470046083,26,29,27,214
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,balanced,0.5,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8814814814814815,0.9333333333333333,0.8809523809523809,0.6521739130434783,0.008928571428571428,0.34782608695652173,0.9910714285714286,15,1,8,126,0.825925925925926,0.9111111111111111,0.8455284552845529,0.7169811320754716,0.041474654377880185,0.2830188679245283,0.9585253456221198,38,9,15,246
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,reliable@cov85,0.35,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8592592592592593,0.8518518518518519,0.9043478260869565,0.4782608695652174,0.07142857142857142,0.5217391304347826,0.9285714285714286,11,8,12,115,0.8444444444444444,0.8481481481481481,0.8820960698689956,0.5094339622641509,0.06912442396313365,0.49056603773584906,0.9308755760368663,27,15,26,229
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,risk_control@suff_abstain15,0.3,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8666666666666667,0.8296296296296296,0.9196428571428571,0.391304347826087,0.08035714285714286,0.6086956521739131,0.9196428571428571,9,9,14,112,0.825925925925926,0.8148148148148148,0.8863636363636364,0.4716981132075472,0.10138248847926268,0.5283018867924528,0.8986175115207373,25,22,28,220
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,high_precision@cov50,0.1,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.6666666666666666,0.5259259259259259,0.971830985915493,0.08695652173913043,0.38392857142857145,0.9130434782608695,0.6160714285714286,2,43,21,71,0.6777777777777778,0.5407407407407407,0.9452054794520548,0.1509433962264151,0.3640552995391705,0.8490566037735849,0.6359447004608295,8,79,45,146
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,balanced,0.35,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8814814814814815,0.9333333333333333,0.8809523809523809,0.6521739130434783,0.008928571428571428,0.34782608695652173,0.9910714285714286,15,1,8,126,0.8296296296296296,0.9148148148148149,0.8461538461538461,0.7169811320754716,0.03686635944700461,0.2830188679245283,0.9631336405529954,38,8,15,247
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,reliable@cov85,0.25,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8666666666666667,0.8592592592592593,0.9051724137931034,0.4782608695652174,0.0625,0.5217391304347826,0.9375,11,7,12,116,0.8444444444444444,0.8481481481481481,0.8820960698689956,0.5094339622641509,0.06912442396313365,0.49056603773584906,0.9308755760368663,27,15,26,229
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,risk_control@suff_abstain15,0.25,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.8666666666666667,0.8592592592592593,0.9051724137931034,0.4782608695652174,0.0625,0.5217391304347826,0.9375,11,7,12,116,0.8444444444444444,0.8481481481481481,0.8820960698689956,0.5094339622641509,0.06912442396313365,0.49056603773584906,0.9308755760368663,27,15,26,229
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,high_precision@cov50,0.15,30,0.8226241196417703,0.5937072867096473,0.8226241196417703,0.5937072867096473,0.7185185185185186,0.5925925925925926,0.9625,0.13043478260869565,0.3125,0.8695652173913043,0.6875,3,35,20,80,0.7037037037037037,0.5888888888888889,0.9308176100628931,0.20754716981132076,0.31797235023041476,0.7924528301886793,0.6820276497695853,11,69,42,159
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,balanced,0.55,30,0.8226241196417703,0.5937072867096473,0.8112772802365011,0.49726305427191353,0.8740740740740741,0.9259259259259259,0.88,0.6521739130434783,0.017857142857142856,0.34782608695652173,0.9821428571428571,15,2,8,125,0.8185185185185185,0.8888888888888888,0.85,0.6792452830188679,0.059907834101382486,0.32075471698113206,0.9400921658986175,36,13,17,240
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,reliable@cov85,0.35,30,0.8226241196417703,0.5937072867096473,0.8112772802365011,0.49726305427191353,0.8740740740740741,0.9111111111111111,0.8861788617886179,0.6086956521739131,0.026785714285714284,0.391304347826087,0.9732142857142857,14,3,9,123,0.825925925925926,0.8814814814814815,0.8571428571428571,0.6415094339622641,0.059907834101382486,0.3584905660377358,0.9400921658986175,34,13,19,238
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,risk_control@suff_abstain15,0.35,30,0.8226241196417703,0.5937072867096473,0.8112772802365011,0.49726305427191353,0.8740740740740741,0.9111111111111111,0.8861788617886179,0.6086956521739131,0.026785714285714284,0.391304347826087,0.9732142857142857,14,3,9,123,0.825925925925926,0.8814814814814815,0.8571428571428571,0.6415094339622641,0.059907834101382486,0.3584905660377358,0.9400921658986175,34,13,19,238
