method_name,method_type,estimator,feature_set,calibration,policy,tau_answer,n_features,raw_test_auroc,raw_test_auprc,test_auroc,test_auprc,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,risk_control@suff_abstain15,0.45,40,0.8185974763897058,0.7218562509313332,0.8136553137496438,0.6768994964645778,0.8036036036036036,0.7207207207207207,0.81,0.3838383838383838,0.09243697478991597,0.6161616161616161,0.907563025210084,76,33,122,400,0.7787769784172662,0.7131294964028777,0.819672131147541,0.3983286908077994,0.13678618857901725,0.6016713091922006,0.8632138114209827,143,103,216,793
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,high_precision@cov50,0.3,40,0.8185974763897058,0.7218562509313332,0.8136553137496438,0.6768994964645778,0.7387387387387387,0.5297297297297298,0.8605442176870748,0.20707070707070707,0.2913165266106443,0.7929292929292929,0.7086834733893558,41,104,157,294,0.7059352517985612,0.5161870503597122,0.8710801393728222,0.20612813370473537,0.33598937583001326,0.7938718662952646,0.6640106241699867,74,253,285,574
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,balanced,0.35,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.809009009009009,0.7225225225225225,0.8129675810473815,0.3787878787878788,0.08683473389355742,0.6212121212121212,0.9131652661064426,75,31,123,401,0.7877697841726619,0.7203237410071942,0.8227215980024969,0.3955431754874652,0.1248339973439575,0.6044568245125348,0.8751660026560425,142,94,217,801
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,reliable@cov85,0.7,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.7513513513513513,0.8738738738738738,0.7257731958762886,0.6717171717171717,0.014005602240896359,0.3282828282828283,0.9859943977591037,133,5,65,485,0.77068345323741,0.8651079136690647,0.7588357588357588,0.6462395543175488,0.03054448871181939,0.35376044568245124,0.9694555112881806,232,23,127,962
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,risk_control@suff_abstain15,0.3,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.8,0.6882882882882883,0.8219895287958116,0.3434343434343434,0.12044817927170869,0.6565656565656566,0.8795518207282913,68,43,130,382,0.7976618705035972,0.6888489208633094,0.8446475195822454,0.33147632311977715,0.1407702523240372,0.6685236768802229,0.8592297476759628,119,106,240,766
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,high_precision@cov50,0.15,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.7657657657657657,0.5495495495495496,0.8721311475409836,0.19696969696969696,0.2549019607843137,0.803030303030303,0.7450980392156863,39,91,159,305,0.7553956834532374,0.545863309352518,0.8962108731466227,0.17548746518105848,0.2775564409030544,0.8245125348189415,0.7224435590969456,63,209,296,607
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,balanced,0.4,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.8108108108108109,0.7063063063063063,0.8214285714285714,0.35353535353535354,0.09803921568627451,0.6464646464646465,0.9019607843137255,70,35,128,392,0.7913669064748201,0.7077338129496403,0.8310038119440915,0.37047353760445684,0.13147410358565736,0.6295264623955432,0.8685258964143426,133,99,226,787
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,reliable@cov85,0.75,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.7549549549549549,0.8702702702702703,0.7287784679089027,0.6616161616161617,0.014005602240896359,0.3383838383838384,0.9859943977591037,131,5,67,483,0.7715827338129496,0.8642086330935251,0.7596253902185224,0.6434540389972145,0.03054448871181939,0.3565459610027855,0.9694555112881806,231,23,128,961
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,risk_control@suff_abstain15,0.35,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.7927927927927928,0.6774774774774774,0.8218085106382979,0.3383838383838384,0.13445378151260504,0.6616161616161617,0.865546218487395,67,48,131,376,0.795863309352518,0.6726618705035972,0.8516042780748663,0.30919220055710306,0.15405046480743692,0.6908077994428969,0.8459495351925631,111,116,248,748
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,high_precision@cov50,0.25,68,0.8496524579490765,0.7495395554827448,0.8496524579490765,0.7495395554827448,0.7765765765765765,0.5675675675675675,0.8698412698412699,0.20707070707070707,0.23249299719887956,0.7929292929292929,0.7675070028011205,41,83,157,315,0.7697841726618705,0.572841726618705,0.8901098901098901,0.19498607242339833,0.24701195219123506,0.8050139275766016,0.7529880478087649,70,186,289,637
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,balanced,0.55,68,0.8496524579490765,0.7495395554827448,0.8434729050372327,0.7051034793796145,0.7927927927927928,0.7963963963963964,0.7737556561085973,0.5050505050505051,0.04201680672268908,0.494949494949495,0.957983193277311,100,15,98,442,0.7823741007194245,0.783273381294964,0.7933409873708381,0.5013927576601671,0.08233731739707835,0.4986072423398329,0.9176626826029216,180,62,179,871
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,reliable@cov85,0.7,68,0.8496524579490765,0.7495395554827448,0.8434729050372327,0.7051034793796145,0.7603603603603604,0.8648648648648649,0.7333333333333333,0.6464646464646465,0.014005602240896359,0.35353535353535354,0.9859943977591037,128,5,70,480,0.7724820143884892,0.8633093525179856,0.7604166666666666,0.6406685236768802,0.03054448871181939,0.3593314763231198,0.9694555112881806,230,23,129,960
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,risk_control@suff_abstain15,0.5,68,0.8496524579490765,0.7495395554827448,0.8434729050372327,0.7051034793796145,0.7927927927927928,0.7927927927927928,0.775,0.5,0.04481792717086835,0.5,0.9551820728291317,99,16,99,440,0.7823741007194245,0.7814748201438849,0.7940161104718066,0.4986072423398329,0.08366533864541832,0.5013927576601671,0.9163346613545816,179,63,180,869
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,high_precision@cov50,0.25,68,0.8496524579490765,0.7495395554827448,0.8434729050372327,0.7051034793796145,0.7657657657657657,0.5531531531531532,0.8697068403908795,0.20202020202020202,0.25210084033613445,0.797979797979798,0.7478991596638656,40,90,158,307,0.7616906474820144,0.5557553956834532,0.8948220064724919,0.181058495821727,0.2656042496679947,0.8189415041782729,0.7343957503320053,65,200,294,618
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,balanced,0.25,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.8018018018018018,0.6468468468468469,0.8440111420612814,0.2828282828282828,0.15126050420168066,0.7171717171717171,0.8487394957983193,56,54,142,359,0.7778776978417267,0.6474820143884892,0.8513888888888889,0.298050139275766,0.18592297476759628,0.7019498607242339,0.8140770252324038,107,140,252,720
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,reliable@cov85,0.65,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7675675675675676,0.8504504504504504,0.7415254237288136,0.6161616161616161,0.0196078431372549,0.3838383838383838,0.9803921568627451,122,7,76,472,0.7796762589928058,0.85431654676259,0.7673684210526316,0.6155988857938719,0.03187250996015936,0.38440111420612816,0.9681274900398407,221,24,138,950
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,risk_control@suff_abstain15,0.3,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7981981981981981,0.69009009009009,0.8198433420365535,0.3484848484848485,0.12044817927170869,0.6515151515151515,0.8795518207282913,69,43,129,383,0.7850719424460432,0.6798561151079137,0.83994708994709,0.3370473537604457,0.15670650730411687,0.6629526462395543,0.8432934926958832,121,118,238,756
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,high_precision@cov50,0.15,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7711711711711712,0.5513513513513514,0.8758169934640523,0.1919191919191919,0.24929971988795518,0.8080808080808081,0.7507002801120448,38,89,160,306,0.7419064748201439,0.5485611510791367,0.8819672131147541,0.20055710306406685,0.2855245683930943,0.7994428969359332,0.7144754316069057,72,215,287,610
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,balanced,0.35,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7963963963963964,0.6702702702702703,0.8279569892473119,0.32323232323232326,0.13725490196078433,0.6767676767676768,0.8627450980392157,64,49,134,372,0.7796762589928058,0.6636690647482014,0.8441734417344173,0.3203342618384401,0.17264276228419656,0.6796657381615598,0.8273572377158035,115,130,244,738
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,reliable@cov85,0.75,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7495495495495496,0.8756756756756757,0.7242798353909465,0.6767676767676768,0.014005602240896359,0.32323232323232326,0.9859943977591037,134,5,64,486,0.7733812949640287,0.8642086330935251,0.7606659729448492,0.6406685236768802,0.029216467463479414,0.3593314763231198,0.9707835325365206,230,22,129,961
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,risk_control@suff_abstain15,0.35,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7963963963963964,0.6702702702702703,0.8279569892473119,0.32323232323232326,0.13725490196078433,0.6767676767676768,0.8627450980392157,64,49,134,372,0.7796762589928058,0.6636690647482014,0.8441734417344173,0.3203342618384401,0.17264276228419656,0.6796657381615598,0.8273572377158035,115,130,244,738
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,high_precision@cov50,0.25,56,0.8379148216789296,0.7416572085386567,0.8379148216789296,0.7416572085386567,0.7765765765765765,0.563963963963964,0.8722044728434505,0.20202020202020202,0.23529411764705882,0.797979797979798,0.7647058823529411,40,84,158,313,0.7473021582733813,0.5629496402877698,0.8769968051118211,0.21448467966573817,0.27091633466135456,0.7855153203342619,0.7290836653386454,77,204,282,626
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,balanced,0.4,56,0.8379148216789296,0.7416572085386567,0.8342303950400811,0.7016464311124667,0.7981981981981981,0.6252252252252253,0.8530259365994236,0.25757575757575757,0.17086834733893558,0.7424242424242424,0.8291316526610645,51,61,147,347,0.7724820143884892,0.6330935251798561,0.8551136363636364,0.2841225626740947,0.20053120849933598,0.7158774373259053,0.799468791500664,102,151,257,704
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,reliable@cov85,0.85,56,0.8379148216789296,0.7416572085386567,0.8342303950400811,0.7016464311124667,0.7603603603603604,0.8576576576576577,0.7352941176470589,0.6363636363636364,0.0196078431372549,0.36363636363636365,0.9803921568627451,126,7,72,476,0.7760791366906474,0.8579136690647482,0.7641509433962265,0.6267409470752089,0.03187250996015936,0.3732590529247911,0.9681274900398407,225,24,134,954
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,risk_control@suff_abstain15,0.45,56,0.8379148216789296,0.7416572085386567,0.8342303950400811,0.7016464311124667,0.7963963963963964,0.7063063063063063,0.8112244897959183,0.37373737373737376,0.1092436974789916,0.6262626262626263,0.8907563025210085,74,39,124,392,0.7877697841726619,0.6861510791366906,0.8387942332896461,0.3426183844011142,0.150066401062417,0.6573816155988857,0.849933598937583,123,113,236,763
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,high_precision@cov50,0.3,56,0.8379148216789296,0.7416572085386567,0.8342303950400811,0.7016464311124667,0.7837837837837838,0.5855855855855856,0.8646153846153846,0.2222222222222222,0.21288515406162464,0.7777777777777778,0.7871148459383753,44,76,154,325,0.7607913669064749,0.5962230215827338,0.8672699849170438,0.24512534818941503,0.23638778220451528,0.754874651810585,0.7636122177954847,88,178,271,663
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,balanced,0.4,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7405405405405405,0.7945945945945946,0.7414965986394558,0.5757575757575758,0.08403361344537816,0.42424242424242425,0.9159663865546218,114,30,84,441,0.7428057553956835,0.7976618705035972,0.7632468996617813,0.584958217270195,0.10092961487383798,0.415041782729805,0.899070385126162,210,76,149,887
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,reliable@cov85,0.5,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.736936936936937,0.8522522522522522,0.7230443974630021,0.6616161616161617,0.04201680672268908,0.3383838383838384,0.957983193277311,131,15,67,473,0.7410071942446043,0.8588129496402878,0.743455497382199,0.6824512534818942,0.057104913678618856,0.31754874651810583,0.9428950863213812,245,43,114,955
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,risk_control@suff_abstain15,0.3,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.736936936936937,0.7153153153153153,0.7657430730478589,0.4696969696969697,0.1484593837535014,0.5303030303030303,0.8515406162464986,93,53,105,397,0.737410071942446,0.704136690647482,0.7943805874840357,0.44846796657381616,0.17397078353253653,0.5515320334261838,0.8260292164674635,161,131,198,783
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,high_precision@cov50,0.2,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7153153153153153,0.5783783783783784,0.8099688473520249,0.30808080808080807,0.27170868347338933,0.6919191919191919,0.7282913165266106,61,97,137,321,0.6951438848920863,0.5629496402877698,0.8306709265175719,0.29526462395543174,0.3094289508632138,0.7047353760445683,0.6905710491367862,106,233,253,626
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,balanced,0.55,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7405405405405405,0.8450450450450451,0.7270788912579957,0.6464646464646465,0.04481792717086835,0.35353535353535354,0.9551820728291317,128,16,70,469,0.7437050359712231,0.841726618705036,0.75,0.6518105849582173,0.06772908366533864,0.34818941504178275,0.9322709163346613,234,51,125,936
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,reliable@cov85,0.6,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7315315315315315,0.8648648648648649,0.7166666666666667,0.6868686868686869,0.036414565826330535,0.31313131313131315,0.9635854341736695,136,13,62,480,0.7356115107913669,0.8696043165467626,0.7373319544984488,0.7075208913649025,0.05312084993359894,0.2924791086350975,0.9468791500664011,254,40,105,967
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,risk_control@suff_abstain15,0.4,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7387387387387387,0.7279279279279279,0.7623762376237624,0.48484848484848486,0.13725490196078433,0.5151515151515151,0.8627450980392157,96,49,102,404,0.7347122302158273,0.7194244604316546,0.78625,0.4763231197771588,0.1646746347941567,0.5236768802228412,0.8353253652058433,171,124,188,800
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,high_precision@cov50,0.3,22,0.7734632500638117,0.6379668256270963,0.7734632500638117,0.6379668256270963,0.7135135135135136,0.5801801801801801,0.8074534161490683,0.31313131313131315,0.27170868347338933,0.6868686868686869,0.7282913165266106,62,97,136,322,0.6987410071942446,0.5683453237410072,0.8306962025316456,0.298050139275766,0.30278884462151395,0.7019498607242339,0.6972111553784861,107,228,252,632
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,balanced,0.55,22,0.7734632500638117,0.6379668256270963,0.7665808446807015,0.5939911421469435,0.7405405405405405,0.8378378378378378,0.7290322580645161,0.6363636363636364,0.05042016806722689,0.36363636363636365,0.9495798319327731,126,18,72,465,0.7428057553956835,0.835431654676259,0.751345532831001,0.6434540389972145,0.07304116865869854,0.3565459610027855,0.9269588313413014,231,55,128,929
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,reliable@cov85,0.65,22,0.7734632500638117,0.6379668256270963,0.7665808446807015,0.5939911421469435,0.7387387387387387,0.8504504504504504,0.7245762711864406,0.6565656565656566,0.04201680672268908,0.3434343434343434,0.957983193277311,130,15,68,472,0.7410071942446043,0.8570143884892086,0.7439664218258132,0.6796657381615598,0.05843293492695883,0.3203342618384401,0.9415670650730412,244,44,115,953
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,risk_control@suff_abstain15,0.55,22,0.7734632500638117,0.6379668256270963,0.7665808446807015,0.5939911421469435,0.7405405405405405,0.8378378378378378,0.7290322580645161,0.6363636363636364,0.05042016806722689,0.36363636363636365,0.9495798319327731,126,18,72,465,0.7428057553956835,0.835431654676259,0.751345532831001,0.6434540389972145,0.07304116865869854,0.3565459610027855,0.9269588313413014,231,55,128,929
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,high_precision@cov50,0.35,22,0.7734632500638117,0.6379668256270963,0.7665808446807015,0.5939911421469435,0.7207207207207207,0.590990990990991,0.8079268292682927,0.3181818181818182,0.25770308123249297,0.6818181818181818,0.742296918767507,63,92,135,328,0.7014388489208633,0.5764388489208633,0.828393135725429,0.3064066852367688,0.2948207171314741,0.6935933147632312,0.7051792828685259,110,222,249,641
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,balanced,0.3,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7549549549549549,0.7189189189189189,0.7769423558897243,0.4494949494949495,0.13165266106442577,0.5505050505050505,0.8683473389355743,89,47,109,399,0.7571942446043165,0.7077338129496403,0.806861499364676,0.4233983286908078,0.15670650730411687,0.5766016713091922,0.8432934926958832,152,118,207,787
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,reliable@cov85,0.5,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7261261261261261,0.8594594594594595,0.7148846960167715,0.6868686868686869,0.04481792717086835,0.31313131313131315,0.9551820728291317,136,16,62,477,0.7535971223021583,0.835431654676259,0.7578040904198062,0.6267409470752089,0.0650730411686587,0.3732590529247911,0.9349269588313412,225,49,134,929
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,risk_control@suff_abstain15,0.3,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7549549549549549,0.7189189189189189,0.7769423558897243,0.4494949494949495,0.13165266106442577,0.5505050505050505,0.8683473389355743,89,47,109,399,0.7571942446043165,0.7077338129496403,0.806861499364676,0.4233983286908078,0.15670650730411687,0.5766016713091922,0.8432934926958832,152,118,207,787
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,high_precision@cov50,0.15,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7351351351351352,0.5261261261261261,0.8595890410958904,0.20707070707070707,0.2969187675070028,0.7929292929292929,0.7030812324929971,41,106,157,292,0.6753597122302158,0.5089928057553957,0.8462897526501767,0.24233983286908078,0.36387782204515273,0.7576601671309192,0.6361221779548473,87,274,272,566
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,balanced,0.4,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7585585585585586,0.736936936936937,0.7726161369193154,0.4696969696969697,0.11484593837535013,0.5303030303030303,0.8851540616246498,93,41,105,409,0.7517985611510791,0.7185251798561151,0.7984981226533167,0.44846796657381616,0.15272244355909695,0.5515320334261838,0.8472775564409031,161,115,198,799
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,reliable@cov85,0.6,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7261261261261261,0.8666666666666667,0.7130977130977131,0.696969696969697,0.0392156862745098,0.30303030303030304,0.9607843137254902,138,14,60,481,0.7508992805755396,0.841726618705036,0.7542735042735043,0.6406685236768802,0.06241699867197875,0.3593314763231198,0.9375830013280213,230,47,129,936
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,risk_control@suff_abstain15,0.4,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7585585585585586,0.736936936936937,0.7726161369193154,0.4696969696969697,0.11484593837535013,0.5303030303030303,0.8851540616246498,93,41,105,409,0.7517985611510791,0.7185251798561151,0.7984981226533167,0.44846796657381616,0.15272244355909695,0.5515320334261838,0.8472775564409031,161,115,198,799
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,high_precision@cov50,0.25,30,0.7837174976972333,0.6466808505877217,0.7837174976972333,0.6466808505877217,0.7315315315315315,0.5081081081081081,0.8687943262411347,0.18686868686868688,0.3137254901960784,0.8131313131313131,0.6862745098039216,37,112,161,282,0.670863309352518,0.493705035971223,0.8524590163934426,0.22562674094707522,0.3784860557768924,0.7743732590529248,0.6215139442231076,81,285,278,549
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,balanced,0.6,30,0.7837174976972333,0.6466808505877217,0.7797056897757162,0.6127805059687584,0.7513513513513513,0.7081081081081081,0.7786259541984732,0.4393939393939394,0.14285714285714285,0.5606060606060606,0.8571428571428571,87,51,111,393,0.7473021582733813,0.6906474820143885,0.8072916666666666,0.41225626740947074,0.17662682602921648,0.5877437325905293,0.8233731739707836,148,133,211,768
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,reliable@cov85,0.65,30,0.7837174976972333,0.6466808505877217,0.7797056897757162,0.6127805059687584,0.7117117117117117,0.8990990990990991,0.6973947895791583,0.7626262626262627,0.025210084033613446,0.23737373737373738,0.9747899159663865,151,9,47,499,0.7383093525179856,0.8866906474820144,0.7342799188640974,0.7298050139275766,0.03851261620185923,0.27019498607242337,0.9614873837981408,262,29,97,986
