method_name,method_type,estimator,feature_set,calibration,policy,tau_answer,n_features,raw_test_auroc,raw_test_auprc,test_auroc,test_auprc,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,risk_control@suff_abstain15,0.7,40,0.8419245253789036,0.9103138584551879,0.834390710815865,0.8902844230562998,0.7549549549549549,0.45765765765765765,0.5511811023622047,0.2900763358778626,0.13580246913580246,0.7099236641221374,0.8641975308641975,114,22,279,254,0.7329136690647482,0.4658273381294964,0.5617760617760618,0.3022636484687084,0.19390581717451524,0.6977363515312917,0.8060941828254847,227,70,524,518
logistic_regression/v2_all/isotonic,model,logistic_regression,v2_all,isotonic,high_precision@cov50,0.85,40,0.8419245253789036,0.9103138584551879,0.834390710815865,0.8902844230562998,0.6882882882882883,0.5531531531531532,0.4820846905537459,0.40458015267175573,0.08641975308641975,0.5954198473282443,0.9135802469135802,159,14,234,307,0.664568345323741,0.5845323741007195,0.4907692307692308,0.440745672436751,0.11634349030470914,0.559254327563249,0.8836565096952909,331,42,420,650
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,balanced,0.5,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.8288288288288288,0.25765765765765763,0.7342657342657343,0.09669211195928754,0.35185185185185186,0.9033078880407125,0.6481481481481481,38,57,355,143,0.8273381294964028,0.24370503597122303,0.8118081180811808,0.06790945406125166,0.39058171745152354,0.9320905459387483,0.6094182825484764,51,141,700,271
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,reliable@cov85,1.0,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,risk_control@suff_abstain15,0.75,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.7873873873873873,0.43963963963963965,0.5901639344262295,0.2544529262086514,0.1111111111111111,0.7455470737913485,0.8888888888888888,100,18,293,244,0.7607913669064749,0.4595323741007194,0.5929549902152642,0.2769640479360852,0.16066481994459833,0.7230359520639148,0.8393351800554016,208,58,543,511
logistic_regression/v3_all/identity,model,logistic_regression,v3_all,identity,high_precision@cov50,0.85,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.6936936936936937,0.5585585585585585,0.4870967741935484,0.40458015267175573,0.06790123456790123,0.5954198473282443,0.9320987654320988,159,11,234,310,0.6951438848920863,0.5845323741007195,0.5169230769230769,0.4181091877496671,0.06925207756232687,0.5818908122503329,0.9307479224376731,314,25,437,650
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,balanced,0.6,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.827027027027027,0.3063063063063063,0.6941176470588235,0.13231552162849872,0.2716049382716049,0.8676844783715013,0.7283950617283951,52,44,341,170,0.8246402877697842,0.2787769784172662,0.7677419354838709,0.09587217043941411,0.3407202216066482,0.9041278295605859,0.6592797783933518,72,123,679,310
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,reliable@cov85,0.95,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,risk_control@suff_abstain15,0.8,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.781981981981982,0.44504504504504505,0.582995951417004,0.26208651399491095,0.1111111111111111,0.7379134860050891,0.8888888888888888,103,18,290,247,0.7544964028776978,0.4694244604316547,0.5842911877394636,0.28894806924101196,0.15512465373961218,0.711051930758988,0.8448753462603878,217,56,534,522
logistic_regression/v3_all/platt,model,logistic_regression,v3_all,platt,high_precision@cov50,0.85,68,0.885334789071635,0.9380748463857667,0.885334789071635,0.9380748463857667,0.7153153153153153,0.5297297297297298,0.5068027210884354,0.36895674300254455,0.08024691358024691,0.6310432569974554,0.9197530864197531,145,13,248,294,0.7077338129496403,0.5593525179856115,0.5289389067524116,0.39014647137150466,0.0886426592797784,0.6098535286284953,0.9113573407202216,293,32,458,622
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,balanced,0.45,68,0.885334789071635,0.9380748463857667,0.8827712634308456,0.9276248041090513,0.8252252252252252,0.3009009009009009,0.6946107784431138,0.1297709923664122,0.2839506172839506,0.8702290076335878,0.7160493827160493,51,46,342,167,0.822841726618705,0.26798561151079137,0.7751677852348994,0.08921438082556592,0.3601108033240997,0.9107856191744341,0.6398891966759003,67,130,684,298
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,reliable@cov85,1.0,68,0.885334789071635,0.9380748463857667,0.8827712634308456,0.9276248041090513,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,risk_control@suff_abstain15,0.6,68,0.885334789071635,0.9380748463857667,0.8827712634308456,0.9276248041090513,0.8072072072072072,0.4018018018018018,0.6233183856502242,0.21374045801526717,0.1419753086419753,0.7862595419847328,0.8580246913580247,84,23,309,223,0.7877697841726619,0.4091726618705036,0.6373626373626373,0.2197070572569907,0.19667590027700832,0.7802929427430093,0.8033240997229917,165,71,586,455
logistic_regression/v3_all/isotonic,model,logistic_regression,v3_all,isotonic,high_precision@cov50,0.8,68,0.885334789071635,0.9380748463857667,0.8827712634308456,0.9276248041090513,0.7261261261261261,0.5153153153153153,0.5174825174825175,0.3511450381679389,0.08641975308641975,0.648854961832061,0.9135802469135802,138,14,255,286,0.7131294964028777,0.5467625899280576,0.5345394736842105,0.37683089214380827,0.0997229916897507,0.6231691078561917,0.9002770083102493,283,36,468,608
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,balanced,0.6,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.8288288288288288,0.3333333333333333,0.6810810810810811,0.15012722646310434,0.2222222222222222,0.8498727735368957,0.7777777777777778,59,36,334,185,0.8174460431654677,0.31115107913669066,0.7283236994219653,0.12516644474034622,0.30193905817174516,0.8748335552596538,0.6980609418282548,94,109,657,346
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,reliable@cov85,1.0,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,risk_control@suff_abstain15,0.7,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.8108108108108109,0.3945945945945946,0.6301369863013698,0.20610687022900764,0.14814814814814814,0.7938931297709924,0.8518518518518519,81,24,312,219,0.7904676258992805,0.41007194244604317,0.6403508771929824,0.21837549933422104,0.19113573407202217,0.7816245006657789,0.8088642659279779,164,69,587,456
logistic_regression/v3_no_query/identity,model,logistic_regression,v3_no_query,identity,high_precision@cov50,0.8,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.745945945945946,0.5027027027027027,0.5376344086021505,0.3282442748091603,0.07407407407407407,0.6717557251908397,0.9259259259259259,129,12,264,279,0.7239208633093526,0.5323741007194245,0.5456081081081081,0.3581890812250333,0.10526315789473684,0.6418109187749668,0.8947368421052632,269,38,482,592
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,balanced,0.6,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.8288288288288288,0.3009009009009009,0.7005988023952096,0.1272264631043257,0.2777777777777778,0.8727735368956743,0.7222222222222222,50,45,343,167,0.8237410071942446,0.28327338129496404,0.7619047619047619,0.09986684420772303,0.33518005540166207,0.9001331557922769,0.6648199445983379,75,121,676,315
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,reliable@cov85,0.95,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,risk_control@suff_abstain15,0.75,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.8108108108108109,0.3981981981981982,0.6289592760180995,0.20865139949109415,0.1419753086419753,0.7913486005089059,0.8580246913580247,82,23,311,221,0.7841726618705036,0.4181654676258993,0.6301075268817204,0.22902796271637815,0.1883656509695291,0.7709720372836218,0.8116343490304709,172,68,579,465
logistic_regression/v3_no_query/platt,model,logistic_regression,v3_no_query,platt,high_precision@cov50,0.85,56,0.8817384761223264,0.9364031940492026,0.8817384761223264,0.9364031940492026,0.6972972972972973,0.5621621621621622,0.49038461538461536,0.40458015267175573,0.05555555555555555,0.5954198473282443,0.9444444444444444,159,9,234,312,0.6924460431654677,0.5764388489208633,0.514820592823713,0.4141145139813582,0.08587257617728532,0.5858854860186418,0.9141274238227147,311,31,440,641
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,balanced,0.4,56,0.8817384761223264,0.9364031940492026,0.8767257691499053,0.920347392587476,0.818018018018018,0.27927927927927926,0.6967741935483871,0.11959287531806616,0.3333333333333333,0.8804071246819338,0.6666666666666666,47,54,346,155,0.822841726618705,0.2607913669064748,0.7827586206896552,0.08388814913448735,0.37119113573407203,0.9161118508655126,0.628808864265928,63,134,688,290
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,reliable@cov85,1.0,56,0.8817384761223264,0.9364031940492026,0.8767257691499053,0.920347392587476,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,risk_control@suff_abstain15,0.75,56,0.8817384761223264,0.9364031940492026,0.8767257691499053,0.920347392587476,0.7855855855855856,0.45225225225225224,0.5856573705179283,0.26463104325699743,0.09259259259259259,0.7353689567430025,0.9074074074074074,104,15,289,251,0.7589928057553957,0.4739208633093525,0.5882352941176471,0.28894806924101196,0.14127423822714683,0.711051930758988,0.8587257617728532,217,51,534,527
logistic_regression/v3_no_query/isotonic,model,logistic_regression,v3_no_query,isotonic,high_precision@cov50,0.85,56,0.8817384761223264,0.9364031940492026,0.8767257691499053,0.920347392587476,0.745945945945946,0.5027027027027027,0.5376344086021505,0.3282442748091603,0.07407407407407407,0.6717557251908397,0.9259259259259259,129,12,264,279,0.7239208633093526,0.5323741007194245,0.5456081081081081,0.3581890812250333,0.10526315789473684,0.6418109187749668,0.8947368421052632,269,38,482,592
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,balanced,0.5,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.7693693693693694,0.19099099099099098,0.660377358490566,0.0916030534351145,0.5679012345679012,0.9083969465648855,0.43209876543209874,36,92,357,106,0.7365107913669064,0.19784172661870503,0.6545454545454545,0.10119840213049268,0.6011080332409973,0.8988015978695073,0.3988919667590028,76,217,675,220
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,reliable@cov85,0.95,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.4036036036036036,0.8882882882882883,0.3286004056795132,0.8422391857506362,0.0,0.15776081424936386,1.0,331,0,62,493,0.41906474820143885,0.9037769784172662,0.3582089552238806,0.8588548601864181,0.002770083102493075,0.1411451398135819,0.997229916897507,645,1,106,1005
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,risk_control@suff_abstain15,0.8,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.6342342342342342,0.6,0.43843843843843844,0.4758269720101781,0.09876543209876543,0.5241730279898219,0.9012345679012346,187,16,206,333,0.6339928057553957,0.6151079136690647,0.46637426900584794,0.48601864181091875,0.11634349030470914,0.5139813581890812,0.8836565096952909,365,42,386,684
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,high_precision@cov50,0.75,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.6972972972972973,0.5045045045045045,0.48928571428571427,0.3638676844783715,0.15432098765432098,0.6361323155216285,0.845679012345679,143,25,250,280,0.6825539568345323,0.5179856115107914,0.5069444444444444,0.3781624500665779,0.19113573407202217,0.6218375499334221,0.8088642659279779,284,69,467,576
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,balanced,0.55,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.7711711711711712,0.2036036036036036,0.6548672566371682,0.09923664122137404,0.5432098765432098,0.9007633587786259,0.4567901234567901,39,88,354,113,0.7428057553956835,0.21492805755395683,0.6569037656903766,0.10918774966711052,0.5650969529085873,0.8908122503328895,0.43490304709141275,82,204,669,239
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,reliable@cov85,0.9,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.3333333333333333,0.9585585585585585,0.30451127819548873,0.9414758269720102,0.0,0.058524173027989825,1.0,370,0,23,532,0.35881294964028776,0.9658273381294964,0.3361266294227188,0.9494007989347537,0.0,0.05059920106524634,1.0,713,0,38,1074
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,risk_control@suff_abstain15,0.8,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.6432432432432432,0.5765765765765766,0.44375,0.4529262086513995,0.12345679012345678,0.5470737913486005,0.8765432098765432,178,20,215,320,0.64568345323741,0.5962230215827338,0.4751131221719457,0.4633821571238349,0.12742382271468145,0.5366178428761651,0.8725761772853186,348,46,403,663
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,high_precision@cov50,0.8,22,0.7964818838040507,0.8948636729093858,0.7964818838040507,0.8948636729093858,0.6432432432432432,0.5765765765765766,0.44375,0.4529262086513995,0.12345679012345678,0.5470737913486005,0.8765432098765432,178,20,215,320,0.64568345323741,0.5962230215827338,0.4751131221719457,0.4633821571238349,0.12742382271468145,0.5366178428761651,0.8725761772853186,348,46,403,663
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,balanced,0.5,22,0.7964818838040507,0.8948636729093858,0.7908513487095692,0.8743259543855106,0.7693693693693694,0.1981981981981982,0.6545454545454545,0.09669211195928754,0.5555555555555556,0.9033078880407125,0.4444444444444444,38,90,355,110,0.7383093525179856,0.2068345323741007,0.6521739130434783,0.10652463382157124,0.5844875346260388,0.8934753661784287,0.4155124653739612,80,211,671,230
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,reliable@cov85,1.0,22,0.7964818838040507,0.8948636729093858,0.7908513487095692,0.8743259543855106,0.2918918918918919,1.0,0.2918918918918919,1.0,0.0,0.0,1.0,393,0,0,555,0.32464028776978415,1.0,0.32464028776978415,1.0,0.0,0.0,1.0,751,0,0,1112
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,risk_control@suff_abstain15,0.7,22,0.7964818838040507,0.8948636729093858,0.7908513487095692,0.8743259543855106,0.6432432432432432,0.5801801801801801,0.4440993788819876,0.455470737913486,0.11728395061728394,0.544529262086514,0.8827160493827161,179,19,214,322,0.6447841726618705,0.5971223021582733,0.4743975903614458,0.4647137150466045,0.12742382271468145,0.5352862849533955,0.8725761772853186,349,46,402,664
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,high_precision@cov50,0.7,22,0.7964818838040507,0.8948636729093858,0.7908513487095692,0.8743259543855106,0.6432432432432432,0.5801801801801801,0.4440993788819876,0.455470737913486,0.11728395061728394,0.544529262086514,0.8827160493827161,179,19,214,322,0.6447841726618705,0.5971223021582733,0.4743975903614458,0.4647137150466045,0.12742382271468145,0.5352862849533955,0.8725761772853186,349,46,402,664
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,balanced,0.6,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.8,0.2936936936936937,0.656441717791411,0.14249363867684478,0.3395061728395062,0.8575063613231552,0.6604938271604939,56,55,337,163,0.7787769784172662,0.30485611510791366,0.6696165191740413,0.14913448735019974,0.37119113573407203,0.8508655126498003,0.628808864265928,112,134,639,339
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,reliable@cov85,0.95,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.37117117117117115,0.9207207207207208,0.31702544031311153,0.8880407124681934,0.0,0.11195928753180662,1.0,349,0,44,511,0.40197841726618705,0.9226618705035972,0.35185185185185186,0.8854860186418109,0.0,0.11451398135818908,1.0,665,0,86,1026
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,risk_control@suff_abstain15,0.8,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.6666666666666666,0.5603603603603604,0.4630225080385852,0.42493638676844786,0.1111111111111111,0.5750636132315522,0.8888888888888888,167,18,226,311,0.6609712230215827,0.5827338129496403,0.4876543209876543,0.4420772303595206,0.12465373961218837,0.5579227696404794,0.8753462603878116,332,45,419,648
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,high_precision@cov50,0.8,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.6666666666666666,0.5603603603603604,0.4630225080385852,0.42493638676844786,0.1111111111111111,0.5750636132315522,0.8888888888888888,167,18,226,311,0.6609712230215827,0.5827338129496403,0.4876543209876543,0.4420772303595206,0.12465373961218837,0.5579227696404794,0.8753462603878116,332,45,419,648
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,balanced,0.65,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.7981981981981981,0.2990990990990991,0.6506024096385542,0.1475826972010178,0.3333333333333333,0.8524173027989822,0.6666666666666666,58,54,335,166,0.7769784172661871,0.3120503597122302,0.6628242074927954,0.15579227696404793,0.3628808864265928,0.844207723035952,0.6371191135734072,117,131,634,347
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,reliable@cov85,0.9,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.3009009009009009,0.990990990990991,0.29454545454545455,0.9872773536895675,0.0,0.01272264631043257,1.0,388,0,5,550,0.3300359712230216,0.9946043165467626,0.32640144665461124,0.9920106524633822,0.0,0.007989347536617843,1.0,745,0,6,1106
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,risk_control@suff_abstain15,0.8,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.6738738738738739,0.5495495495495496,0.46885245901639344,0.4122137404580153,0.11728395061728394,0.5877862595419847,0.8827160493827161,162,19,231,305,0.6699640287769785,0.5665467625899281,0.49523809523809526,0.4234354194407457,0.13573407202216067,0.5765645805592543,0.8642659279778393,318,49,433,630
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,high_precision@cov50,0.8,30,0.8228622224845173,0.8989958830113296,0.8228622224845173,0.8989958830113296,0.6738738738738739,0.5495495495495496,0.46885245901639344,0.4122137404580153,0.11728395061728394,0.5877862595419847,0.8827160493827161,162,19,231,305,0.6699640287769785,0.5665467625899281,0.49523809523809526,0.4234354194407457,0.13573407202216067,0.5765645805592543,0.8642659279778393,318,49,433,630
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,balanced,0.5,30,0.8228622224845173,0.8989958830113296,0.8213093529956365,0.889761735335327,0.7981981981981981,0.25585585585585585,0.676056338028169,0.11704834605597965,0.4074074074074074,0.8829516539440203,0.5925925925925926,46,66,347,142,0.7805755395683454,0.24010791366906475,0.7191011235955056,0.09986684420772303,0.46814404432132967,0.9001331557922769,0.5318559556786704,75,169,676,267
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,reliable@cov85,0.95,30,0.8228622224845173,0.8989958830113296,0.8213093529956365,0.889761735335327,0.38738738738738737,0.9009009009009009,0.322,0.8625954198473282,0.006172839506172839,0.13740458015267176,0.9938271604938271,339,1,54,500,0.43435251798561153,0.8902877697841727,0.36464646464646466,0.8375499334221038,0.0,0.16245006657789615,1.0,629,0,122,990
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,risk_control@suff_abstain15,0.75,30,0.8228622224845173,0.8989958830113296,0.8213093529956365,0.889761735335327,0.7063063063063063,0.5063063063063064,0.498220640569395,0.35877862595419846,0.13580246913580246,0.6412213740458015,0.8641975308641975,141,22,252,281,0.6924460431654677,0.5314748201438849,0.5160744500846024,0.3808255659121172,0.15512465373961218,0.6191744340878829,0.8448753462603878,286,56,465,591
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,high_precision@cov50,0.75,30,0.8228622224845173,0.8989958830113296,0.8213093529956365,0.889761735335327,0.7063063063063063,0.5063063063063064,0.498220640569395,0.35877862595419846,0.13580246913580246,0.6412213740458015,0.8641975308641975,141,22,252,281,0.6924460431654677,0.5314748201438849,0.5160744500846024,0.3808255659121172,0.15512465373961218,0.6191744340878829,0.8448753462603878,286,56,465,591
