method_name,method_type,estimator,feature_set,calibration,policy,tau_answer,n_features,raw_test_auroc,raw_test_auprc,test_auroc,test_auprc,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,risk_control@suff_abstain15,0.65,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.6660649819494585,0.6678700361010831,0.5837837837837838,0.501628664495114,0.12550607287449392,0.498371335504886,0.8744939271255061,154,31,153,370,0.6843525179856115,0.664568345323741,0.6156968876860622,0.48135593220338985,0.12835249042145594,0.5186440677966102,0.8716475095785441,284,67,306,739
logistic_regression/v3_evidence_only/identity,model,logistic_regression,v3_evidence_only,identity,high_precision@cov50,0.55,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.7021660649819494,0.5379061371841155,0.6375838926174496,0.3517915309446254,0.23076923076923078,0.6482084690553745,0.7692307692307693,108,57,199,298,0.7095323741007195,0.5440647482014388,0.6644628099173554,0.3440677966101695,0.22988505747126436,0.6559322033898305,0.7701149425287356,203,120,387,605
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,balanced,0.5,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.7364620938628159,0.40974729241877256,0.7224669603524229,0.20521172638436483,0.3360323886639676,0.7947882736156352,0.6639676113360324,63,83,244,227,0.7194244604316546,0.41007194244604317,0.7302631578947368,0.20847457627118643,0.3620689655172414,0.7915254237288135,0.6379310344827587,123,189,467,456
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,reliable@cov85,0.85,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.5505415162454874,0.8880866425992779,0.49796747967479676,0.8045602605863192,0.008097165991902834,0.19543973941368079,0.9919028340080972,247,2,60,492,0.564748201438849,0.8992805755395683,0.519,0.8152542372881356,0.005747126436781609,0.1847457627118644,0.9942528735632183,481,3,109,1000
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,risk_control@suff_abstain15,0.7,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.6678700361010831,0.6768953068592057,0.584,0.50814332247557,0.11336032388663968,0.49185667752442996,0.8866396761133604,156,28,151,375,0.6843525179856115,0.6735611510791367,0.6141522029372497,0.48983050847457626,0.11877394636015326,0.5101694915254237,0.8812260536398467,289,62,301,749
logistic_regression/v3_evidence_only/platt,model,logistic_regression,v3_evidence_only,platt,high_precision@cov50,0.6,22,0.7950581206571855,0.8246962749096151,0.7950581206571855,0.8246962749096151,0.7021660649819494,0.5379061371841155,0.6375838926174496,0.3517915309446254,0.23076923076923078,0.6482084690553745,0.7692307692307693,108,57,199,298,0.7077338129496403,0.5422661870503597,0.6633499170812603,0.3440677966101695,0.23371647509578544,0.6559322033898305,0.7662835249042146,203,122,387,603
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,balanced,0.5,22,0.7950581206571855,0.8246962749096151,0.7933534645106824,0.8019839932809731,0.7418772563176895,0.37184115523465705,0.7524271844660194,0.16612377850162866,0.3724696356275304,0.8338762214983714,0.6275303643724697,51,92,256,206,0.7113309352517986,0.36780575539568344,0.7457212713936431,0.17627118644067796,0.4157088122605364,0.823728813559322,0.5842911877394636,104,217,486,409
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,reliable@cov85,0.85,22,0.7950581206571855,0.8246962749096151,0.7933534645106824,0.8019839932809731,0.5776173285198556,0.8501805054151624,0.5138004246284501,0.745928338762215,0.020242914979757085,0.254071661237785,0.979757085020243,229,5,78,471,0.5971223021582733,0.8579136690647482,0.5387840670859538,0.7457627118644068,0.01532567049808429,0.2542372881355932,0.9846743295019157,440,8,150,954
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,risk_control@suff_abstain15,0.6,22,0.7950581206571855,0.8246962749096151,0.7933534645106824,0.8019839932809731,0.6678700361010831,0.6732851985559567,0.5844504021447721,0.504885993485342,0.11740890688259109,0.495114006514658,0.8825910931174089,155,29,152,373,0.6825539568345323,0.6699640287769785,0.6134228187919463,0.488135593220339,0.12452107279693486,0.511864406779661,0.8754789272030651,288,65,302,745
logistic_regression/v3_evidence_only/isotonic,model,logistic_regression,v3_evidence_only,isotonic,high_precision@cov50,0.6,22,0.7950581206571855,0.8246962749096151,0.7933534645106824,0.8019839932809731,0.6678700361010831,0.6732851985559567,0.5844504021447721,0.504885993485342,0.11740890688259109,0.495114006514658,0.8825910931174089,155,29,152,373,0.6825539568345323,0.6699640287769785,0.6134228187919463,0.488135593220339,0.12452107279693486,0.511864406779661,0.8754789272030651,288,65,302,745
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,balanced,0.5,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.7635379061371841,0.45126353790613716,0.732,0.2182410423452769,0.2591093117408907,0.7817589576547231,0.7408906882591093,67,64,240,250,0.7302158273381295,0.460431654676259,0.716796875,0.2457627118644068,0.29693486590038315,0.7542372881355932,0.7030651340996169,145,155,445,512
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,reliable@cov85,0.9,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.5505415162454874,0.8844765342960289,0.49795918367346936,0.8013029315960912,0.012145748987854251,0.1986970684039088,0.9878542510121457,246,3,61,490,0.5908273381294964,0.8767985611510791,0.5343589743589744,0.7694915254237288,0.0019157088122605363,0.2305084745762712,0.9980842911877394,454,1,136,975
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,risk_control@suff_abstain15,0.65,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.720216606498195,0.6028880866425993,0.6377245508982036,0.3941368078175896,0.13765182186234817,0.6058631921824105,0.8623481781376519,121,34,186,334,0.710431654676259,0.6330935251798561,0.6420454545454546,0.4271186440677966,0.13409961685823754,0.5728813559322034,0.8659003831417624,252,70,338,704
logistic_regression/retrieval_quality_only/identity,model,logistic_regression,retrieval_quality_only,identity,high_precision@cov50,0.55,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.7472924187725631,0.5216606498194946,0.6851211072664359,0.2964169381107492,0.19838056680161945,0.7035830618892508,0.8016194331983806,91,49,216,289,0.7320143884892086,0.5179856115107914,0.6944444444444444,0.2983050847457627,0.23371647509578544,0.7016949152542373,0.7662835249042146,176,122,414,576
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,balanced,0.55,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.7653429602888087,0.44945848375451264,0.7349397590361446,0.21498371335504887,0.2591093117408907,0.7850162866449512,0.7408906882591093,66,64,241,249,0.7320143884892086,0.45323741007194246,0.7222222222222222,0.23728813559322035,0.30268199233716475,0.7627118644067796,0.6973180076628352,140,158,450,504
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,reliable@cov85,0.9,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.5090252707581228,0.9368231046931408,0.47591522157996147,0.8859934853420195,0.0,0.11400651465798045,1.0,272,0,35,519,0.5359712230215827,0.9316546762589928,0.502895752895753,0.8728813559322034,0.0019157088122605363,0.1271186440677966,0.9980842911877394,515,1,75,1036
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,risk_control@suff_abstain15,0.7,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.720216606498195,0.5992779783393501,0.6385542168674698,0.39087947882736157,0.1417004048582996,0.6091205211726385,0.8582995951417004,120,35,187,332,0.7131294964028777,0.6232014388489209,0.6464646464646465,0.4152542372881356,0.1417624521072797,0.5847457627118644,0.8582375478927203,245,74,345,693
logistic_regression/retrieval_quality_only/platt,model,logistic_regression,retrieval_quality_only,platt,high_precision@cov50,0.6,30,0.8257256964737971,0.8529388559013533,0.8257256964737971,0.8529388559013533,0.7436823104693141,0.5072202166064982,0.6868327402135231,0.28664495114006516,0.21862348178137653,0.7133550488599348,0.7813765182186235,88,54,219,281,0.7284172661870504,0.5053956834532374,0.6957295373665481,0.28983050847457625,0.2509578544061303,0.7101694915254237,0.7490421455938697,171,131,419,562
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,balanced,0.45,30,0.8257256964737971,0.8529388559013533,0.8203698292096888,0.8259465287875988,0.7671480144404332,0.4187725631768953,0.7543103448275862,0.18566775244299674,0.291497975708502,0.8143322475570033,0.708502024291498,57,72,250,232,0.7338129496402878,0.4262589928057554,0.7383966244725738,0.21016949152542372,0.32950191570881227,0.7898305084745763,0.6704980842911877,124,172,466,474
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,reliable@cov85,0.95,30,0.8257256964737971,0.8529388559013533,0.8203698292096888,0.8259465287875988,0.5433212996389891,0.8916967509025271,0.4939271255060729,0.8143322475570033,0.012145748987854251,0.18566775244299674,0.9878542510121457,250,3,57,494,0.585431654676259,0.8821942446043165,0.5310907237512742,0.7796610169491526,0.0019157088122605363,0.22033898305084745,0.9980842911877394,460,1,130,981
logistic_regression/retrieval_quality_only/isotonic,model,logistic_regression,retrieval_quality_only,isotonic,risk_control@suff_abstain15,0.7,30,0.8257256964737971,0.8529388559013533,0.8203698292096888,0.8259465287875988,0.6967509025270758,0.6516245487364621,0.6094182825484764,0.4592833876221498,0.10931174089068826,0.5407166123778502,0.8906882591093117,141,27,166,361,0.6942446043165468,0.685251798561151,0.6194225721784777,0.4915254237288136,0.09578544061302682,0.5084745762711864,0.9042145593869731,290,50,300,762
